,date_time,action,signal,buy_price,sell_price,pnl,balance
1194,2020-07-05 20:00:00,-1,Sell,9029.23,,,89.04584992354036
1195,2020-07-06 04:00:00,1,Buy,9029.23,9087.91,-0.72,88.46645046926648
1196,2020-07-06 04:00:00,1,Buy,9087.91,,,88.46645046926648
1197,2020-07-06 08:00:00,-1,Sell,9087.91,9201.66,1.18,89.57305222961391
1198,2020-07-06 08:00:00,-1,Sell,9201.66,,,89.57305222961391
1199,2020-07-07 00:00:00,1,Buy,9201.66,9350.11,-1.68,88.12727388467546
1200,2020-07-07 00:00:00,1,Buy,9350.11,,,88.12727388467546
1201,2020-07-07 04:00:00,-1,Sell,9350.11,9295.58,-0.65,87.61261412966387
1202,2020-07-07 04:00:00,-1,Sell,9295.58,,,87.61261412966387
1203,2020-07-07 16:00:00,1,Buy,9295.58,9275.64,0.14,87.79985243214155
1204,2020-07-07 16:00:00,1,Buy,9275.64,,,87.79985243214155
1205,2020-07-07 20:00:00,-1,Sell,9275.64,9235.0,-0.51,87.41446889517351
1206,2020-07-07 20:00:00,-1,Sell,9235.0,,,87.41446889517351
1207,2020-07-08 04:00:00,1,Buy,9235.0,9311.23,-0.9,86.69220907233876
1208,2020-07-08 04:00:00,1,Buy,9311.23,,,86.69220907233876
1209,2020-07-08 08:00:00,-1,Sell,9311.23,9287.64,-0.32,86.47187437187314
1210,2020-07-08 08:00:00,-1,Sell,9287.64,,,86.47187437187314
1211,2020-07-08 12:00:00,1,Buy,9287.64,9309.83,-0.31,86.26457604416967
1212,2020-07-08 12:00:00,1,Buy,9309.83,,,86.26457604416967
1213,2020-07-08 20:00:00,-1,Sell,9309.83,9439.98,1.33,87.46984162808997
1214,2020-07-08 20:00:00,-1,Sell,9439.98,,,87.46984162808997
1215,2020-07-09 00:00:00,1,Buy,9439.98,9431.14,0.02,87.55105211942494
1216,2020-07-09 00:00:00,1,Buy,9431.14,,,87.55105211942494
1217,2020-07-09 08:00:00,-1,Sell,9431.14,9402.58,-0.37,87.28522425062745
1218,2020-07-09 08:00:00,-1,Sell,9402.58,,,87.28522425062745
1219,2020-07-10 04:00:00,1,Buy,9402.58,9222.62,1.84,88.95511348849013
1220,2020-07-10 04:00:00,1,Buy,9222.62,,,88.95511348849013
1221,2020-07-10 12:00:00,-1,Sell,9222.62,9181.0,-0.52,88.55297530461277
1222,2020-07-10 12:00:00,-1,Sell,9181.0,,,88.55297530461277
1223,2020-07-10 16:00:00,1,Buy,9181.0,9235.71,-0.67,88.02458406412532
1224,2020-07-10 16:00:00,1,Buy,9235.71,,,88.02458406412532
1225,2020-07-11 04:00:00,-1,Sell,9235.71,9261.01,0.2,88.26501571256625
1226,2020-07-11 04:00:00,-1,Sell,9261.01,,,88.26501571256625
1227,2020-07-11 08:00:00,1,Buy,9261.01,9268.22,-0.15,88.19559850318115
1228,2020-07-11 08:00:00,1,Buy,9268.22,,,88.19559850318115
1229,2020-07-11 12:00:00,-1,Sell,9268.22,9200.37,-0.8,87.54924363542438
1230,2020-07-11 12:00:00,-1,Sell,9200.37,,,87.54924363542438
1231,2020-07-11 16:00:00,1,Buy,9200.37,9225.5,-0.34,87.30941059049704
1232,2020-07-11 16:00:00,1,Buy,9225.5,,,87.30941059049704
1233,2020-07-12 04:00:00,-1,Sell,9225.5,9272.47,0.44,87.75323099756827
1234,2020-07-12 04:00:00,-1,Sell,9272.47,,,87.75323099756827
1235,2020-07-12 08:00:00,1,Buy,9272.47,9255.95,0.11,87.90887373861565
1236,2020-07-12 08:00:00,1,Buy,9255.95,,,87.90887373861565
1237,2020-07-12 12:00:00,-1,Sell,9255.95,9243.22,-0.21,87.78726989160992
1238,2020-07-12 12:00:00,-1,Sell,9243.22,,,87.78726989160992
1239,2020-07-13 00:00:00,1,Buy,9243.22,9303.31,-0.72,87.21586649519755
1240,2020-07-13 00:00:00,1,Buy,9303.31,,,87.21586649519755
1241,2020-07-13 08:00:00,-1,Sell,9303.31,9270.01,-0.43,86.90298853334419
1242,2020-07-13 08:00:00,-1,Sell,9270.01,,,86.90298853334419
1243,2020-07-13 12:00:00,1,Buy,9270.01,9309.03,-0.49,86.53649015636604
1244,2020-07-13 12:00:00,1,Buy,9309.03,,,86.53649015636604
1245,2020-07-13 16:00:00,-1,Sell,9309.03,9297.44,-0.19,86.42804983101396
1246,2020-07-13 16:00:00,-1,Sell,9297.44,,,86.42804983101396
1247,2020-07-13 20:00:00,1,Buy,9297.44,9233.86,0.61,87.01838299802078
1248,2020-07-13 20:00:00,1,Buy,9233.86,,,87.01838299802078
1249,2020-07-14 04:00:00,-1,Sell,9233.86,9217.16,-0.25,86.86030493553478
1250,2020-07-14 04:00:00,-1,Sell,9217.16,,,86.86030493553478
1251,2020-07-14 12:00:00,1,Buy,9217.16,9232.81,-0.24,86.71212308947362
1252,2020-07-14 12:00:00,1,Buy,9232.81,,,86.71212308947362
1253,2020-07-14 16:00:00,-1,Sell,9232.81,9219.27,-0.22,86.58425897078912
1254,2020-07-14 16:00:00,-1,Sell,9219.27,,,86.58425897078912
1255,2020-07-14 20:00:00,1,Buy,9219.27,9268.89,-0.61,86.11754474947546
1256,2020-07-14 20:00:00,1,Buy,9268.89,,,86.11754474947546
1257,2020-07-15 04:00:00,-1,Sell,9268.89,9234.86,-0.44,85.8006709629892
1258,2020-07-15 04:00:00,-1,Sell,9234.86,,,85.8006709629892
1259,2020-07-15 08:00:00,1,Buy,9234.86,9229.43,-0.01,85.85042084997494
1260,2020-07-15 08:00:00,1,Buy,9229.43,,,85.85042084997494
1261,2020-07-16 00:00:00,-1,Sell,9229.43,9197.6,-0.41,85.55364418048889
1262,2020-07-16 00:00:00,-1,Sell,9197.6,,,85.55364418048889
1263,2020-07-16 04:00:00,1,Buy,9197.6,9203.58,-0.14,85.4973198010639
1264,2020-07-16 04:00:00,1,Buy,9203.58,,,85.4973198010639
1265,2020-07-16 12:00:00,-1,Sell,9203.58,9081.62,-1.4,84.36366359022662
1266,2020-07-16 12:00:00,-1,Sell,9081.62,,,84.36366359022662
1267,2020-07-16 16:00:00,1,Buy,9081.62,9125.25,-0.55,83.95766292333663
1268,2020-07-16 16:00:00,1,Buy,9125.25,,,83.95766292333663
1269,2020-07-17 08:00:00,-1,Sell,9125.25,9109.94,-0.24,83.8161019256263
1270,2020-07-17 08:00:00,-1,Sell,9109.94,,,83.8161019256263
1271,2020-07-17 12:00:00,1,Buy,9109.94,9138.92,-0.39,83.54877112083454
1272,2020-07-17 12:00:00,1,Buy,9138.92,,,83.54877112083454
1273,2020-07-17 16:00:00,-1,Sell,9138.92,9150.59,0.06,83.65475923704304
1274,2020-07-17 16:00:00,-1,Sell,9150.59,,,83.65475923704304
1275,2020-07-17 20:00:00,1,Buy,9150.59,9164.74,-0.22,83.52469983582365
1276,2020-07-17 20:00:00,1,Buy,9164.74,,,83.52469983582365
1277,2020-07-18 00:00:00,-1,Sell,9164.74,9154.31,-0.18,83.42894393469741
1278,2020-07-18 00:00:00,-1,Sell,9154.31,,,83.42894393469741
1279,2020-07-18 04:00:00,1,Buy,9154.31,9135.01,0.14,83.60413688762775
1280,2020-07-18 04:00:00,1,Buy,9135.01,,,83.60413688762775
1281,2020-07-18 12:00:00,-1,Sell,9135.01,9159.91,0.2,83.83132311966273
1282,2020-07-18 12:00:00,-1,Sell,9159.91,,,83.83132311966273
1283,2020-07-18 16:00:00,1,Buy,9159.91,9169.57,-0.18,83.74221498231903
1284,2020-07-18 16:00:00,1,Buy,9169.57,,,83.74221498231903
1285,2020-07-19 00:00:00,-1,Sell,9169.57,9171.57,-0.05,83.75978022594164
1286,2020-07-19 00:00:00,-1,Sell,9171.57,,,83.75978022594164
1287,2020-07-19 04:00:00,1,Buy,9171.57,9151.47,0.15,83.94264439026045
1288,2020-07-19 04:00:00,1,Buy,9151.47,,,83.94264439026045
1289,2020-07-19 16:00:00,-1,Sell,9151.47,9120.59,-0.41,83.65869493866731
1290,2020-07-19 16:00:00,-1,Sell,9120.59,,,83.65869493866731
1291,2020-07-19 20:00:00,1,Buy,9120.59,9165.45,-0.56,83.24651617962336
1292,2020-07-19 20:00:00,1,Buy,9165.45,,,83.24651617962336
1293,2020-07-20 00:00:00,-1,Sell,9165.45,9214.78,0.47,83.69386299054271
1294,2020-07-20 00:00:00,-1,Sell,9214.78,,,83.69386299054271
1295,2020-07-20 08:00:00,1,Buy,9214.78,9180.72,0.3,84.00251524566524
1296,2020-07-20 08:00:00,1,Buy,9180.72,,,84.00251524566524
1297,2020-07-20 16:00:00,-1,Sell,9180.72,9174.11,-0.14,83.94133451803454
1298,2020-07-20 16:00:00,-1,Sell,9174.11,,,83.94133451803454
1299,2020-07-20 20:00:00,1,Buy,9174.11,9157.02,0.12,84.09700471709615
1300,2020-07-20 20:00:00,1,Buy,9157.02,,,84.09700471709615
1301,2020-07-21 00:00:00,-1,Sell,9157.02,9160.78,-0.03,84.13083611898632
1302,2020-07-21 00:00:00,-1,Sell,9160.78,,,84.13083611898632
1303,2020-07-21 04:00:00,1,Buy,9160.78,9180.71,-0.29,83.94710284410675
1304,2020-07-21 04:00:00,1,Buy,9180.71,,,83.94710284410675
1305,2020-07-21 08:00:00,-1,Sell,9180.71,9319.51,1.44,85.21557024780016
1306,2020-07-21 08:00:00,-1,Sell,9319.51,,,85.21557024780016
1307,2020-07-21 12:00:00,1,Buy,9319.51,9344.64,-0.34,84.98508699950415
1308,2020-07-21 12:00:00,1,Buy,9344.64,,,84.98508699950415
1309,2020-07-21 20:00:00,-1,Sell,9344.64,9358.24,0.08,85.10807257574821
1310,2020-07-21 20:00:00,-1,Sell,9358.24,,,85.10807257574821
1311,2020-07-22 00:00:00,1,Buy,9358.24,9390.0,-0.41,84.81853275276806
1312,2020-07-22 00:00:00,1,Buy,9390.0,,,84.81853275276806
1313,2020-07-22 08:00:00,-1,Sell,9390.0,9302.0,-1.01,84.02294128501049
1314,2020-07-22 08:00:00,-1,Sell,9302.0,,,84.02294128501049
1315,2020-07-22 12:00:00,1,Buy,9302.0,9344.25,-0.52,83.64060623133476
1316,2020-07-22 12:00:00,1,Buy,9344.25,,,83.64060623133476
1317,2020-07-22 16:00:00,-1,Sell,9344.25,9339.95,-0.12,83.60141682803383
1318,2020-07-22 16:00:00,-1,Sell,9339.95,,,83.60141682803383
1319,2020-07-22 22:36:00,-1,SL Hit,9339.95,9538.0,-2.19,81.82798136341228
1320,2020-07-23 04:00:00,1,Buy,9492.0,,,81.82798136341228
1321,2020-07-23 08:00:00,-1,Sell,9492.0,9489.18,-0.1,81.80297090118674
1322,2020-07-23 08:00:00,-1,Sell,9489.18,,,81.80297090118674
1323,2020-07-24 08:00:00,1,Buy,9489.18,9508.02,-0.27,81.63985771355847
1324,2020-07-24 08:00:00,1,Buy,9508.02,,,81.63985771355847
1325,2020-07-24 12:00:00,-1,Sell,9508.02,9532.09,0.18,81.84583285466728
1326,2020-07-24 12:00:00,-1,Sell,9532.09,,,81.84583285466728
1327,2020-07-25 00:00:00,1,Buy,9532.09,9543.47,-0.19,81.7474202252349
1328,2020-07-25 00:00:00,1,Buy,9543.47,,,81.7474202252349
1329,2020-07-25 12:00:00,-1,Sell,9543.47,9574.29,0.25,82.01071806787934
1330,2020-07-25 12:00:00,-1,Sell,9574.29,,,82.01071806787934
1331,2020-07-25 16:00:00,1,Buy,9574.29,9593.0,-0.27,81.84975338662883
1332,2020-07-25 16:00:00,1,Buy,9593.0,,,81.84975338662883
1333,2020-07-25 20:00:00,-1,Sell,9593.0,9679.2,0.83,82.58453225058457
1334,2020-07-25 20:00:00,-1,Sell,9679.2,,,82.58453225058457
1335,2020-07-26 00:00:00,1,Buy,9679.2,9683.41,-0.11,82.54791183559419
1336,2020-07-26 00:00:00,1,Buy,9683.41,,,82.54791183559419
1337,2020-07-26 04:00:00,-1,Sell,9683.41,9677.01,-0.14,82.49265392306671
1338,2020-07-26 04:00:00,-1,Sell,9677.01,,,82.49265392306671
1339,2020-07-26 08:00:00,1,Buy,9677.01,9719.79,-0.51,82.12727147106668
1340,2020-07-26 08:00:00,1,Buy,9719.79,,,82.12727147106668
1341,2020-07-26 12:00:00,-1,Sell,9719.79,9984.99,2.66,84.36737630266559
1342,2020-07-26 12:00:00,-1,Sell,9984.99,,,84.36737630266559
1343,2020-07-26 16:00:00,1,Buy,9984.99,9949.99,0.28,84.66240601001566
1344,2020-07-26 16:00:00,1,Buy,9949.99,,,84.66240601001566
1345,2020-07-26 20:00:00,-1,Sell,9949.99,9861.67,-0.96,83.9102094056166
1346,2020-07-26 20:00:00,-1,Sell,9861.67,,,83.9102094056166
1347,2020-07-27 04:00:00,1,Buy,9861.67,10248.85,-4.0,80.61510238554123
1348,2020-07-27 04:00:00,1,Buy,10248.85,,,80.61510238554123
1349,2020-07-27 08:00:00,-1,Sell,10248.85,10157.95,-0.96,79.89940384357354
1350,2020-07-27 08:00:00,-1,Sell,10157.95,,,79.89940384357354
1351,2020-07-27 12:00:00,1,Buy,10157.95,10255.93,-1.03,79.12802239814475
1352,2020-07-27 12:00:00,1,Buy,10255.93,,,79.12802239814475
1353,2020-07-27 16:00:00,-1,Sell,10255.93,10299.99,0.36,79.4672604307622
1354,2020-07-27 16:00:00,-1,Sell,10299.99,,,79.4672604307622
1355,2020-07-27 16:49:00,-1,SL Hit,10299.99,10530.0,-2.3,77.69196991449182
1356,2020-07-28 00:00:00,-1,Sell,11029.96,,,77.69196991449182
1357,2020-07-28 04:00:00,1,Buy,11029.96,10970.88,0.47,78.10741299955724
1358,2020-07-28 04:00:00,1,Buy,10970.88,,,78.10741299955724
1359,2020-07-28 12:00:00,-1,Sell,10970.88,10998.46,0.18,78.30306939489907
1360,2020-07-28 12:00:00,-1,Sell,10998.46,,,78.30306939489907
1361,2020-07-28 20:00:00,1,Buy,10998.46,10993.98,-0.03,78.33426456484915
1362,2020-07-28 20:00:00,1,Buy,10993.98,,,78.33426456484915
1363,2020-07-29 04:00:00,-1,Sell,10993.98,10986.97,-0.13,78.28361693945783
1364,2020-07-29 04:00:00,-1,Sell,10986.97,,,78.28361693945783
1365,2020-07-29 14:43:00,-1,SL Hit,10986.97,11216.62,-2.16,76.64663026259
1366,2020-07-29 20:00:00,-1,Sell,11204.95,,,76.64663026259
1367,2020-07-30 00:00:00,1,Buy,11204.95,11100.52,0.86,77.36027594002026
1368,2020-07-30 00:00:00,1,Buy,11100.52,,,77.36027594002026
1369,2020-07-30 04:00:00,-1,Sell,11100.52,10996.19,-1.01,76.63249310166474
1370,2020-07-30 04:00:00,-1,Sell,10996.19,,,76.63249310166474
1371,2020-07-30 08:00:00,1,Buy,10996.19,10941.64,0.43,77.01195227485981
1372,2020-07-30 08:00:00,1,Buy,10941.64,,,77.01195227485981
1373,2020-07-30 12:00:00,-1,Sell,10941.64,10925.82,-0.21,76.8999043338758
1374,2020-07-30 12:00:00,-1,Sell,10925.82,,,76.8999043338758
1375,2020-07-30 20:00:00,1,Buy,10925.82,11116.82,-1.82,75.55487670192046
1376,2020-07-30 20:00:00,1,Buy,11116.82,,,75.55487670192046
1377,2020-07-31 08:00:00,-1,Sell,11116.82,11135.11,0.09,75.67848371551591
1378,2020-07-31 08:00:00,-1,Sell,11135.11,,,75.67848371551591
1379,2020-07-31 15:36:00,-1,SL Hit,11135.11,11370.0,-2.18,74.08138107199129
1380,2020-07-31 20:00:00,1,Buy,11316.77,,,74.08138107199129
1381,2020-08-01 04:00:00,-1,Sell,11316.77,11366.16,0.37,74.40399588806916
1382,2020-08-01 04:00:00,-1,Sell,11366.16,,,74.40399588806916
1383,2020-08-01 05:52:00,-1,SL Hit,11366.16,11594.0,-2.07,72.91183294692301
1384,2020-08-01 12:00:00,-1,Sell,11657.0,,,72.91183294692301
1385,2020-08-01 16:00:00,1,Buy,11657.0,11633.64,0.13,73.05724433215421
1386,2020-08-01 16:00:00,1,Buy,11633.64,,,73.05724433215421
1387,2020-08-01 20:00:00,-1,Sell,11633.64,11799.0,1.35,74.09497649291947
1388,2020-08-01 20:00:00,-1,Sell,11799.0,,,74.09497649291947
1389,2020-08-02 04:00:00,1,Buy,11799.0,11999.96,-1.77,72.8322944202
1390,2020-08-02 04:00:00,1,Buy,11999.96,,,72.8322944202
1391,2020-08-02 08:00:00,-1,Sell,11999.96,11325.95,-5.69,68.74077288728165
1392,2020-08-02 08:00:00,-1,Sell,11325.95,,,68.74077288728165
1393,2020-08-02 12:00:00,1,Buy,11325.95,11077.97,2.12,70.24514194202656
1394,2020-08-02 12:00:00,1,Buy,11077.97,,,70.24514194202656
1395,2020-08-02 16:00:00,-1,Sell,11077.97,11117.05,0.28,70.49224728425934
1396,2020-08-02 16:00:00,-1,Sell,11117.05,,,70.49224728425934
1397,2020-08-02 20:00:00,1,Buy,11117.05,11188.63,-0.71,70.03766472903045
1398,2020-08-02 20:00:00,1,Buy,11188.63,,,70.03766472903045
1399,2020-08-03 00:04:00,1,SL Hit,11188.63,10936.0,-2.33,68.4555722582369
1400,2020-08-03 08:00:00,-1,Sell,11210.1,,,68.4555722582369
1401,2020-08-03 20:00:00,1,Buy,11210.1,11399.46,-1.76,67.29852689442929
1402,2020-08-03 20:00:00,1,Buy,11399.46,,,67.29852689442929
1403,2020-08-03 21:59:00,1,SL Hit,11399.46,11140.52,-2.34,65.76913338139943
1404,2020-08-04 04:00:00,1,Buy,11278.67,,,65.76913338139943
1405,2020-08-04 12:00:00,-1,Sell,11278.67,11149.87,-1.21,65.01736393974326
1406,2020-08-04 12:00:00,-1,Sell,11149.87,,,65.01736393974326
1407,2020-08-04 16:00:00,1,Buy,11149.87,11219.48,-0.69,64.61075259693429
1408,2020-08-04 16:00:00,1,Buy,11219.48,,,64.61075259693429
1409,2020-08-05 00:00:00,-1,Sell,11219.48,11202.87,-0.22,64.5143989123932
1410,2020-08-05 00:00:00,-1,Sell,11202.87,,,64.5143989123932
1411,2020-08-05 04:00:00,1,Buy,11202.87,11239.25,-0.39,64.30419600533163
1412,2020-08-05 04:00:00,1,Buy,11239.25,,,64.30419600533163
1413,2020-08-05 08:00:00,-1,Sell,11239.25,11278.18,0.28,64.52622993779933
1414,2020-08-05 08:00:00,-1,Sell,11278.18,,,64.52622993779933
1415,2020-08-05 12:00:00,1,Buy,11278.18,11438.07,-1.49,63.61074591194102
1416,2020-08-05 12:00:00,1,Buy,11438.07,,,63.61074591194102
1417,2020-08-05 20:00:00,-1,Sell,11438.07,11645.0,1.74,64.76084946984528
1418,2020-08-05 20:00:00,-1,Sell,11645.0,,,64.76084946984528
1419,2020-08-06 00:00:00,1,Buy,11645.0,11729.02,-0.79,64.29289257225349
1420,2020-08-06 00:00:00,1,Buy,11729.02,,,64.29289257225349
1421,2020-08-06 12:00:00,-1,Sell,11729.02,11692.49,-0.38,64.09195253807634
1422,2020-08-06 12:00:00,-1,Sell,11692.49,,,64.09195253807634
1423,2020-08-06 16:00:00,1,Buy,11692.49,11837.56,-1.31,63.296056685465075
1424,2020-08-06 16:00:00,1,Buy,11837.56,,,63.296056685465075
1425,2020-08-06 20:00:00,-1,Sell,11837.56,11869.06,0.2,63.46378884425389
1426,2020-08-06 20:00:00,-1,Sell,11869.06,,,63.46378884425389
1427,2020-08-07 00:00:00,1,Buy,11869.06,11751.73,0.92,64.09045161309122
1428,2020-08-07 00:00:00,1,Buy,11751.73,,,64.09045161309122
1429,2020-08-07 14:18:00,1,SL Hit,11751.73,11458.0,-2.57,62.48783526951344
1430,2020-08-07 20:00:00,-1,Sell,11488.9,,,62.48783526951344
1431,2020-08-08 00:00:00,1,Buy,11488.9,11594.36,-0.99,61.913541008311505
1432,2020-08-08 00:00:00,1,Buy,11594.36,,,61.913541008311505
1433,2020-08-08 08:00:00,-1,Sell,11594.36,11586.08,-0.14,61.86862605211307
1434,2020-08-08 08:00:00,-1,Sell,11586.08,,,61.86862605211307
1435,2020-08-08 12:00:00,1,Buy,11586.08,11775.52,-1.71,60.856333475563254
1436,2020-08-08 12:00:00,1,Buy,11775.52,,,60.856333475563254
1437,2020-08-08 16:00:00,-1,Sell,11775.52,11745.72,-0.32,60.701625946590276
1438,2020-08-08 16:00:00,-1,Sell,11745.72,,,60.701625946590276
1439,2020-08-09 00:00:00,1,Buy,11745.72,11761.02,-0.2,60.621855878771285
1440,2020-08-09 00:00:00,1,Buy,11761.02,,,60.621855878771285
1441,2020-08-09 04:00:00,-1,Sell,11761.02,11735.91,-0.28,60.49172707063084
1442,2020-08-09 04:00:00,-1,Sell,11735.91,,,60.49172707063084
1443,2020-08-09 08:00:00,1,Buy,11735.91,11704.07,0.2,60.655143580550295
1444,2020-08-09 08:00:00,1,Buy,11704.07,,,60.655143580550295
1445,2020-08-09 20:00:00,-1,Sell,11704.07,11640.0,-0.62,60.32240737013752
1446,2020-08-09 20:00:00,-1,Sell,11640.0,,,60.32240737013752
1447,2020-08-10 00:00:00,1,Buy,11640.0,11681.69,-0.43,60.10565572380925
1448,2020-08-10 00:00:00,1,Buy,11681.69,,,60.10565572380925
1449,2020-08-10 12:00:00,-1,Sell,11681.69,11728.19,0.33,60.34421160126851
1450,2020-08-10 12:00:00,-1,Sell,11728.19,,,60.34421160126851
1451,2020-08-10 16:00:00,1,Buy,11728.19,11920.66,-1.71,59.353209567715496
1452,2020-08-10 16:00:00,1,Buy,11920.66,,,59.353209567715496
1453,2020-08-10 20:00:00,-1,Sell,11920.66,11863.0,-0.55,59.06541925026038
1454,2020-08-10 20:00:00,-1,Sell,11863.0,,,59.06541925026038
1455,2020-08-11 00:00:00,1,Buy,11863.0,11892.9,-0.32,58.91584830399192
1456,2020-08-11 00:00:00,1,Buy,11892.9,,,58.91584830399192
1457,2020-08-11 04:00:00,-1,Sell,11892.9,11834.35,-0.56,58.625099374109496
1458,2020-08-11 04:00:00,-1,Sell,11834.35,,,58.625099374109496
1459,2020-08-11 12:00:00,1,Buy,11834.35,11726.92,0.84,59.156586982703175
1460,2020-08-11 12:00:00,1,Buy,11726.92,,,59.156586982703175
1461,2020-08-11 15:13:00,1,SL Hit,11726.92,11450.0,-2.43,57.75896075934272
1462,2020-08-11 20:00:00,1,Buy,11387.05,,,57.75896075934272
1463,2020-08-12 00:00:00,-1,Sell,11387.05,11392.09,-0.03,57.78382534035599
1464,2020-08-12 00:00:00,-1,Sell,11392.09,,,57.78382534035599
1465,2020-08-12 08:00:00,1,Buy,11392.09,11446.91,-0.55,57.50506316693932
1466,2020-08-12 08:00:00,1,Buy,11446.91,,,57.50506316693932
1467,2020-08-12 12:00:00,-1,Sell,11446.91,11450.47,-0.04,57.52224729679396
1468,2020-08-12 12:00:00,-1,Sell,11450.47,,,57.52224729679396
1469,2020-08-12 16:00:00,1,Buy,11450.47,11581.54,-1.21,56.863107865644764
1470,2020-08-12 16:00:00,1,Buy,11581.54,,,56.863107865644764
1471,2020-08-13 00:00:00,-1,Sell,11581.54,11564.34,-0.22,56.77795921241824
1472,2020-08-13 00:00:00,-1,Sell,11564.34,,,56.77795921241824
1473,2020-08-13 04:00:00,1,Buy,11564.34,11563.67,-0.06,56.78054874149403
1474,2020-08-13 04:00:00,1,Buy,11563.67,,,56.78054874149403
1475,2020-08-13 09:08:00,1,SL Hit,11563.67,11325.19,-2.13,55.60885153525488
1476,2020-08-13 16:00:00,1,Buy,11499.79,,,55.60885153525488
1477,2020-08-13 20:00:00,-1,Sell,11499.79,11528.62,0.18,55.74756305405317
1478,2020-08-13 20:00:00,-1,Sell,11528.62,,,55.74756305405317
1479,2020-08-13 22:05:00,-1,SL Hit,11528.62,11780.0,-2.25,54.53129498081215
1480,2020-08-14 04:00:00,-1,Sell,11723.24,,,54.53129498081215
1481,2020-08-14 16:00:00,1,Buy,11723.24,11740.35,-0.22,54.4510068757216
1482,2020-08-14 16:00:00,1,Buy,11740.35,,,54.4510068757216
1483,2020-08-14 20:00:00,-1,Sell,11740.35,11810.51,0.53,54.77570455487091
1484,2020-08-14 20:00:00,-1,Sell,11810.51,,,54.77570455487091
1485,2020-08-15 04:00:00,1,Buy,11810.51,11894.08,-0.78,54.38741709000694
1486,2020-08-15 04:00:00,1,Buy,11894.08,,,54.38741709000694
1487,2020-08-15 16:00:00,-1,Sell,11894.08,11896.35,-0.05,54.39709699638006
1488,2020-08-15 16:00:00,-1,Sell,11896.35,,,54.39709699638006
1489,2020-08-16 08:00:00,1,Buy,11896.35,11858.89,0.24,54.56768611056083
1490,2020-08-16 08:00:00,1,Buy,11858.89,,,54.56768611056083
1491,2020-08-16 12:00:00,-1,Sell,11858.89,11750.65,-0.98,54.06892884342983
1492,2020-08-16 12:00:00,-1,Sell,11750.65,,,54.06892884342983
1493,2020-08-16 16:00:00,1,Buy,11750.65,11859.91,-1.0,53.56548464073184
1494,2020-08-16 16:00:00,1,Buy,11859.91,,,53.56548464073184
1495,2020-08-16 20:00:00,-1,Sell,11859.91,11842.5,-0.22,53.48615208048516
1496,2020-08-16 20:00:00,-1,Sell,11842.5,,,53.48615208048516
1497,2020-08-17 00:00:00,1,Buy,11842.5,11910.99,-0.65,53.17611988238574
1498,2020-08-17 00:00:00,1,Buy,11910.99,,,53.17611988238574
1499,2020-08-17 08:00:00,-1,Sell,11910.99,11806.94,-0.94,52.710892981283294
1500,2020-08-17 08:00:00,-1,Sell,11806.94,,,52.710892981283294
1501,2020-08-17 13:22:00,-1,SL Hit,11806.94,12092.0,-2.48,51.43757135762428
1502,2020-08-17 20:00:00,-1,Sell,12352.99,,,51.43757135762428
1503,2020-08-18 08:00:00,1,Buy,12352.99,12260.91,0.68,51.82029039792222
1504,2020-08-18 08:00:00,1,Buy,12260.91,,,51.82029039792222
1505,2020-08-18 13:55:00,1,SL Hit,12260.91,12013.36,-2.09,50.77332932203099
1506,2020-08-18 20:00:00,1,Buy,11991.1,,,50.77332932203099
1507,2020-08-19 04:00:00,-1,Sell,11991.1,11866.12,-1.11,50.2434326095803
1508,2020-08-19 04:00:00,-1,Sell,11866.12,,,50.2434326095803
1509,2020-08-19 08:00:00,1,Buy,11866.12,11823.34,0.29,50.42387135139632
1510,2020-08-19 08:00:00,1,Buy,11823.34,,,50.42387135139632
1511,2020-08-19 12:00:00,-1,Sell,11823.34,11842.15,0.09,50.5033917476735
1512,2020-08-19 12:00:00,-1,Sell,11842.15,,,50.5033917476735
1513,2020-08-19 16:00:00,1,Buy,11842.15,11726.38,0.91,50.99641777399711
1514,2020-08-19 16:00:00,1,Buy,11726.38,,,50.99641777399711
1515,2020-08-19 20:00:00,-1,Sell,11726.38,11653.56,-0.69,50.67903358481831
1516,2020-08-19 20:00:00,-1,Sell,11653.56,,,50.67903358481831
1517,2020-08-20 00:00:00,1,Buy,11653.56,11754.38,-0.94,50.23988729321117
1518,2020-08-20 00:00:00,1,Buy,11754.38,,,50.23988729321117
1519,2020-08-20 08:00:00,-1,Sell,11754.38,11726.5,-0.31,50.120024218873375
1520,2020-08-20 08:00:00,-1,Sell,11726.5,,,50.120024218873375
1521,2020-08-20 16:00:00,1,Buy,11726.5,11830.01,-0.95,49.67691397652523
1522,2020-08-20 16:00:00,1,Buy,11830.01,,,49.67691397652523
1523,2020-08-21 00:00:00,-1,Sell,11830.01,11853.54,0.13,49.77502182080158
1524,2020-08-21 00:00:00,-1,Sell,11853.54,,,49.77502182080158
1525,2020-08-21 04:00:00,1,Buy,11853.54,11866.58,-0.18,49.7195646525174
1526,2020-08-21 04:00:00,1,Buy,11866.58,,,49.7195646525174
1527,2020-08-21 12:30:00,1,SL Hit,11866.58,11626.0,-2.1,48.71086294822664
1528,2020-08-21 20:00:00,-1,Sell,11670.89,,,48.71086294822664
1529,2020-08-22 04:00:00,1,Buy,11670.89,11456.04,1.77,49.60688366999049
1530,2020-08-22 04:00:00,1,Buy,11456.04,,,49.60688366999049
